CarName,TrackName,Time,TransGear[TransGear],VehicleSpeed[mph],EngineSpeed[rpm],LapNumber
21,St Petersburg,4049.44,1.0,45.085814,5854.799993,1
21,St Petersburg,3710.02,3.0,130.688991,11569.79999,1
21,St Petersburg,1891.86,1.0,45.045682,5799.457136,1
21,St Petersburg,3587.88,4.0,130.871668,11741.79999,1
21,St Petersburg,1518.6,1.0,77.297276,11327.66665,1
21,St Petersburg,3646.58,2.0,90.992905,11562.59999,1
21,St Petersburg,1333.5,2.0,68.027846,7555.999991,1
21,St Petersburg,1330.66,1.0,68.618858,9664.899989,1
21,St Petersburg,3709.62,3.0,125.213298,11389.19999,1
21,St Petersburg,2002.76,1.0,80.584944,11052.39999,1
21,St Petersburg,1978.42,4.0,94.285689,8400.89999,1
21,St Petersburg,3503.66,1.0,40.046089,5527.399994,1
21,St Petersburg,3772.2,3.0,140.868223,11362.99999,1
21,St Petersburg,1508.3,5.0,144.161007,11513.99999,1
21,St Petersburg,2004.2,2.0,104.394306,10921.99999,1
21,St Petersburg,1413.3,2.0,64.381989,7443.999991,1
21,St Petersburg,3824.08,4.0,124.772725,11211.79999,1
21,St Petersburg,1982.06,5.0,101.082333,7688.999991,1
21,St Petersburg,1268.78,1.0,71.887081,10345.59999,1
21,St Petersburg,3632.68,2.0,63.591414,7191.999992,1
21,St Petersburg,4032.9,4.0,122.63894,11067.99999,1
21,St Petersburg,2332.04,4.0,137.112607,10735.59999,1
21,St Petersburg,4009.34,2.0,64.943068,9174.39999,1
21,St Petersburg,2035.78,1.0,45.118051,5814.799993,1
21,St Petersburg,3835.98,4.0,122.024901,11019.79999,1
21,St Petersburg,1377.44,2.0,61.803026,7922.799991,1
21,St Petersburg,952.78,1.0,53.914159,7201.799992,1
21,St Petersburg,949.36,1.0,53.891133,7486.999991,1
21,St Petersburg,1325.8,2.0,62.931322,7144.999992,1
21,St Petersburg,3780.56,3.0,98.469597,10554.49999,1
21,St Petersburg,1487.5,1.0,61.037396,9628.999989,1
21,St Petersburg,959.0,4.0,133.695479,10484.99999,1
21,St Petersburg,3504.3,1.0,41.067696,5533.499994,1
21,St Petersburg,1034.3,1.0,42.207506,5906.999993,1
21,St Petersburg,2004.72,3.0,113.82441,11248.59999,1
21,St Petersburg,3775.34,3.0,84.803391,9251.599989,1
21,St Petersburg,1048.18,2.0,78.633835,10208.79999,1
21,St Petersburg,949.54,1.0,55.893924,7789.599991,1
21,St Petersburg,1341.9,3.0,119.921817,10916.99999,1
21,St Petersburg,1394.7,1.0,71.581597,10377.99999,1
21,St Petersburg,1189.42,2.0,62.724084,8027.799991,1
21,St Petersburg,1426.48,2.0,75.928993,9904.199989,1
21,St Petersburg,1256.8,4.0,131.220135,10340.99999,1
21,St Petersburg,1367.48,4.0,124.813405,11193.99999,1
21,St Petersburg,1538.28,2.0,78.021331,9801.599989,1
21,St Petersburg,2011.3,5.0,85.834977,6388.999993,1
21,St Petersburg,3702.16,6.0,156.547709,11341.59999,1
21,St Petersburg,1559.16,1.0,45.302262,5855.399993,1
21,St Petersburg,1236.46,2.0,51.347476,6263.999993,1
21,St Petersburg,1454.7,1.0,58.68294,7364.999992,1
21,St Petersburg,3580.38,6.0,157.668841,11298.26665,1
21,St Petersburg,909.46,1.0,16.0978,6037.599993,1
21,St Petersburg,2475.2,3.0,102.797804,11172.99999,1
21,St Petersburg,3596.72,1.0,89.226007,10913.39999,1
21,St Petersburg,1026.74,5.0,140.127538,11034.39999,1
21,St Petersburg,2433.48,2.0,63.090972,7178.599992,1
21,St Petersburg,1437.06,6.0,95.530653,9903.999989,1
21,St Petersburg,2506.26,4.0,135.702619,10643.19999,1
21,St Petersburg,2530.62,1.0,44.710482,5811.199993,1
21,St Petersburg,1198.5,6.0,157.132581,11225.99999,1
21,St Petersburg,4054.2,1.0,44.976438,5869.999993,1
21,St Petersburg,1154.76,2.0,102.464688,10640.59999,1
21,St Petersburg,2031.42,1.0,65.000122,8009.999991,1
21,St Petersburg,1153.24,2.0,72.19103,8998.19999,1
21,St Petersburg,1889.36,1.0,44.946887,5843.699993,1
21,St Petersburg,2003.7,2.0,97.332857,10880.99999,1
21,St Petersburg,2455.52,1.0,73.981722,8913.59999,1
21,St Petersburg,1148.02,2.0,61.387014,7022.599992,1
21,St Petersburg,1400.7,2.0,70.29979,7738.999991,1
21,St Petersburg,995.76,2.0,88.502976,9334.999989,1
21,St Petersburg,3686.52,1.0,63.103253,8727.99999,1
21,St Petersburg,3679.16,6.0,159.381499,11422.79999,1
21,St Petersburg,3579.4,5.0,152.650096,10957.99999,1
21,St Petersburg,1069.12,5.0,147.100718,11526.59999,1
21,St Petersburg,941.1,1.0,51.464144,6324.999993,1
21,St Petersburg,3656.22,1.0,55.366362,7885.999991,1
21,St Petersburg,2335.22,4.0,110.55895,11401.99999,1
21,St Petersburg,3490.18,1.0,53.60407,7426.199992,1
21,St Petersburg,998.16,3.0,111.667598,11574.39999,1
21,St Petersburg,1363.84,2.0,62.438556,8217.599991,1
21,St Petersburg,1459.92,2.0,62.934392,7108.399992,1
21,St Petersburg,2528.14,2.0,96.496229,10954.99999,1
21,St Petersburg,3707.24,2.0,85.146486,10949.09999,1
21,St Petersburg,1016.82,2.0,55.618118,6922.199992,1
21,St Petersburg,3490.88,1.0,63.133955,8253.999991,1
21,St Petersburg,3979.94,1.0,45.277701,5805.299993,1
21,St Petersburg,1385.48,5.0,152.00996,11609.59999,1
21,St Petersburg,3725.76,6.0,162.153885,11614.79999,1
21,St Petersburg,1557.32,1.0,45.239323,5851.499993,1
21,St Petersburg,1448.76,6.0,158.192821,10625.79999,1
21,St Petersburg,1437.04,6.0,96.50237,9875.999989,1
21,St Petersburg,2373.14,4.0,125.885671,11405.59999,1
21,St Petersburg,1468.02,4.0,125.135008,11334.79999,1
21,St Petersburg,2264.1,4.0,95.941036,8588.99999,1
21,St Petersburg,1024.94,4.0,130.879343,11611.79999,1
21,St Petersburg,1422.92,4.0,65.26467,7387.499992,1
21,St Petersburg,2339.94,2.0,84.899335,9543.799989,1
21,St Petersburg,1522.0,2.0,60.467491,7125.499992,1
21,St Petersburg,1523.98,2.0,75.144558,8265.599991,1
21,St Petersburg,2435.42,2.0,66.323888,8253.799991,1
21,St Petersburg,3991.78,1.0,76.769459,11083.59999,1
21,St Petersburg,1267.9,1.0,58.336264,8059.999991,1
21,St Petersburg,2338.98,5.0,109.547628,8576.59999,1
21,St Petersburg,924.0,1.0,75.342586,10426.99999,1
21,St Petersburg,1368.42,5.0,135.790888,10504.79999,1
21,St Petersburg,1168.34,4.0,134.187478,10735.99999,1
21,St Petersburg,3489.8,1.0,50.883,6861.999992,1
21,St Petersburg,2401.54,5.0,152.696149,11310.79999,1
21,St Petersburg,1940.2,5.0,76.240618,9249.999989,1
21,St Petersburg,3680.8,6.0,93.203445,9480.199989,1
21,St Petersburg,2326.98,1.0,58.789629,8134.799991,1
21,St Petersburg,2022.5,5.0,107.29564,7992.999991,1
21,St Petersburg,958.2,4.0,134.651078,10475.33332,1
21,St Petersburg,1001.08,4.0,130.28219,11510.39999,1
21,St Petersburg,3796.0,3.0,91.146414,9703.999989,1
21,St Petersburg,3575.18,3.0,111.113428,11305.39999,1
21,St Petersburg,1958.04,1.0,80.365425,10980.99999,1
21,St Petersburg,2431.26,2.0,57.785675,7098.599992,1
21,St Petersburg,989.94,6.0,143.484029,9677.999989,1
21,St Petersburg,4022.64,5.0,137.512499,10835.79999,1
21,St Petersburg,3994.4,3.0,122.308894,8797.99999,1
21,St Petersburg,415.4,1.0,52.320728,7179.799992,1
21,St Petersburg,1171.82,5.0,98.172556,9759.599989,1
21,St Petersburg,3538.08,4.0,137.504824,10856.39999,1
21,St Petersburg,412.2,1.0,45.028248,5761.999993,1
21,St Petersburg,1406.76,4.0,132.627819,10990.79999,1
21,St Petersburg,1537.44,2.0,64.39734,7943.599991,1
21,St Petersburg,4016.06,2.0,64.210058,7157.999992,1
21,St Petersburg,2365.9,2.0,66.617091,7952.799991,1
21,St Petersburg,1231.3,5.0,141.344103,11116.99999,1
21,St Petersburg,3729.68,2.0,77.795671,8643.79999,1
21,St Petersburg,2437.62,2.0,108.082378,11433.69999,1
21,St Petersburg,421.7,4.0,87.764595,7628.199991,1
21,St Petersburg,2439.82,4.0,135.95284,10650.19999,1
21,St Petersburg,1493.54,5.0,147.282628,11569.19999,1
21,St Petersburg,1354.42,3.0,105.382909,11135.99999,1
21,St Petersburg,4003.74,2.0,63.131652,7124.399992,1
21,St Petersburg,1183.76,6.0,162.970556,11564.79999,1
21,St Petersburg,1442.44,3.0,106.305502,11265.59999,1
21,St Petersburg,1315.5,3.0,96.849302,10110.99999,1
21,St Petersburg,1976.02,4.0,96.249078,8273.399991,1
21,St Petersburg,962.9,3.0,79.821233,10315.99999,1
21,St Petersburg,1533.38,6.0,155.696497,11014.69999,1
21,St Petersburg,1562.18,1.0,45.230369,5853.333327,1
21,St Petersburg,3587.7,4.0,128.288099,11667.99999,1
21,St Petersburg,1391.26,2.0,66.557223,8358.79999,1
21,St Petersburg,1553.88,1.0,44.379669,5732.399993,1
21,St Petersburg,2335.16,4.0,109.57526,11410.39999,1
21,St Petersburg,2043.54,1.0,44.937523,5838.119993,1
21,St Petersburg,3768.8,2.0,96.296667,10614.99999,1
21,St Petersburg,954.24,1.0,70.574573,9949.799989,1
21,St Petersburg,1528.38,3.0,106.515811,11385.19999,1
21,St Petersburg,2022.58,5.0,106.089054,7866.599991,1
21,St Petersburg,1004.1,5.0,135.963586,10039.99999,1
21,St Petersburg,2296.1,1.0,49.173011,6802.499992,1
21,St Petersburg,3675.74,5.0,136.098675,10665.39999,1
21,St Petersburg,3851.02,1.0,45.41279,5816.199993,1
21,St Petersburg,2260.86,1.0,95.389424,9762.199989,1
21,St Petersburg,3577.78,5.0,142.384899,11228.79999,1
21,St Petersburg,486.18,1.0,44.735812,5771.399993,1
21,St Petersburg,1387.92,6.0,110.738864,9927.799989,1
21,St Petersburg,1507.72,5.0,139.633237,11038.39999,1
21,St Petersburg,1043.9,2.0,79.057522,8770.99999,1
21,St Petersburg,3515.5,4.0,119.069838,10659.99999,1
21,St Petersburg,3991.04,1.0,61.982632,8817.79999,1
21,St Petersburg,3827.66,5.0,148.833844,11525.79999,1
21,St Petersburg,2034.94,1.0,45.325289,5822.599993,1
21,St Petersburg,1350.36,1.0,49.015663,6118.999993,1
21,St Petersburg,2238.92,1.0,9.388656,8396.19999,1
21,St Petersburg,3724.88,6.0,157.274577,11272.99999,1
21,St Petersburg,1183.86,6.0,163.208497,11672.79999,1
21,St Petersburg,2015.36,2.0,62.735597,7932.399991,1
21,St Petersburg,2375.3,5.0,144.552457,11486.99999,1
21,St Petersburg,1525.24,2.0,59.953745,7076.533325,1
21,St Petersburg,1039.42,4.0,132.012245,11226.99999,1
21,St Petersburg,3503.82,1.0,42.443911,5557.799994,1
21,St Petersburg,4032.22,3.0,113.402258,10274.99999,1
21,St Petersburg,2260.92,1.0,95.763988,9830.399989,1
21,St Petersburg,2007.58,5.0,133.292516,10526.49999,1
21,St Petersburg,3619.16,6.0,123.916908,9618.599989,1
21,St Petersburg,3750.5,2.0,78.151814,8499.49999,1
21,St Petersburg,3470.6,1.0,45.254674,5734.999993,1
21,St Petersburg,3608.98,2.0,62.649632,7758.299991,1
21,St Petersburg,955.86,2.0,102.544513,10912.19999,1
21,St Petersburg,2268.96,4.0,101.990343,8859.19999,1
21,St Petersburg,1191.92,2.0,100.487994,10578.79999,1
21,St Petersburg,4052.34,1.0,45.274631,5850.199993,1
21,St Petersburg,1342.92,4.0,133.759186,10765.79999,1
21,St Petersburg,2331.66,4.0,133.66401,11589.39999,1
21,St Petersburg,1193.82,3.0,122.664525,11343.79999,1
21,St Petersburg,3846.38,1.0,96.39696,10799.39999,1
21,St Petersburg,3760.8,5.0,140.82217,11133.99999,1
21,St Petersburg,1337.04,2.0,63.827819,7161.599992,1
21,St Petersburg,3660.74,4.0,133.298657,11694.99999,1
21,St Petersburg,2374.9,5.0,142.203757,11110.49999,1
21,St Petersburg,1992.18,2.0,56.801678,6869.999992,1
21,St Petersburg,3460.4,1.0,38.684457,5302.999994,1
21,St Petersburg,1215.8,2.0,83.294391,10520.99999,1
21,St Petersburg,3671.68,2.0,91.161765,11662.39999,1
21,St Petersburg,2428.7,2.0,84.841001,9767.999989,1
21,St Petersburg,3762.22,5.0,150.441091,10802.59999,1
21,St Petersburg,1314.78,2.0,87.600851,11020.53332,1
21,St Petersburg,3597.16,1.0,96.481262,11069.44999,1
21,St Petersburg,3780.26,1.0,94.853675,11206.99999,1
21,St Petersburg,3688.38,2.0,97.110268,10723.99999,1
21,St Petersburg,1473.76,4.0,93.306297,9885.799989,1
21,St Petersburg,4028.24,6.0,68.465349,7810.999991,1
21,St Petersburg,1215.72,2.0,81.562801,10326.59999,1
21,St Petersburg,1897.08,1.0,45.179455,5858.599993,1
21,St Petersburg,1560.66,1.0,45.389763,5875.999993,1
21,St Petersburg,1128.1,2.0,79.65621,10054.99999,1
21,St Petersburg,3858.76,1.0,44.893415,5856.999993,1
21,St Petersburg,1067.8,4.0,135.564461,10785.49999,1
21,St Petersburg,3682.04,1.0,65.932438,8225.999991,1
21,St Petersburg,3738.18,5.0,145.330239,11597.13332,1
21,St Petersburg,1422.44,4.0,73.239502,8026.599991,1
21,St Petersburg,3993.76,3.0,114.357089,10432.19999,1
21,St Petersburg,962.4,3.0,91.599268,10334.99999,1
21,St Petersburg,1331.06,1.0,77.134044,11209.79999,1
21,St Petersburg,3644.7,2.0,64.239993,7534.499991,1
21,St Petersburg,998.4,3.0,116.229908,10292.99999,1
21,St Petersburg,1183.5,6.0,161.139185,11539.99999,1
21,St Petersburg,2000.56,1.0,54.070739,7114.399992,1
21,St Petersburg,2508.48,5.0,122.986639,9359.199989,1
21,St Petersburg,954.72,1.0,81.459949,11358.59999,1
21,St Petersburg,2378.14,2.0,77.548521,8401.39999,1
21,St Petersburg,2465.24,5.0,153.713919,10817.99999,1
21,St Petersburg,3561.98,2.0,65.57476,8033.999991,1
21,St Petersburg,3708.08,2.0,101.46534,10874.79999,1
21,St Petersburg,3659.28,3.0,114.008622,10985.39999,1
21,St Petersburg,1069.14,5.0,147.261904,11551.69999,1
21,St Petersburg,3548.7,2.0,88.252756,11253.99999,1
21,St Petersburg,425.44,5.0,121.865251,9624.399989,1
21,St Petersburg,1384.16,5.0,140.619537,11240.19999,1
21,St Petersburg,1321.3,5.0,150.784952,11833.99999,1
21,St Petersburg,3858.66,1.0,44.877211,5858.66666,1
21,St Petersburg,3540.2,5.0,154.318235,10686.99999,1
21,St Petersburg,1554.0,1.0,44.425722,5747.999993,1
21,St Petersburg,3624.04,1.0,61.930439,7901.799991,1
21,St Petersburg,3723.38,5.0,146.619465,11611.49999,1
21,St Petersburg,3526.86,5.0,134.807658,10477.79999,1
21,St Petersburg,2002.68,1.0,79.019144,10899.19999,1
21,St Petersburg,1194.04,3.0,125.39444,11550.59999,1
21,St Petersburg,3726.88,6.0,167.937364,11892.79999,1
21,St Petersburg,4049.28,1.0,45.208622,5856.933327,1
21,St Petersburg,949.02,1.0,50.722692,6917.499992,1
21,St Petersburg,1121.04,6.0,160.281833,11409.79999,1
21,St Petersburg,1962.78,5.0,145.458164,11417.79999,1
21,St Petersburg,3500.72,1.0,41.005525,5615.599994,1
21,St Petersburg,1377.36,2.0,61.317935,7792.799991,1
21,St Petersburg,1331.74,1.0,90.388076,11188.99999,1
21,St Petersburg,2487.5,2.0,61.054666,6938.499992,1
21,St Petersburg,3479.3,4.0,97.693605,8630.99999,1
21,St Petersburg,487.24,1.0,44.775724,5800.399993,1
21,St Petersburg,2441.04,5.0,145.473515,11446.99999,1
21,St Petersburg,3585.3,2.0,88.966576,11213.99999,1
21,St Petersburg,1226.32,2.0,68.183403,8724.79999,1
21,St Petersburg,1391.6,2.0,72.057477,9094.99999,1
21,St Petersburg,1079.06,1.0,76.916828,11071.59999,1
21,St Petersburg,3855.58,1.0,45.237788,5837.133327,1
21,St Petersburg,2002.36,1.0,70.120184,9903.599989,1
21,St Petersburg,1240.78,3.0,117.5286,10561.19999,1
21,St Petersburg,1326.6,2.0,58.663751,7475.999991,1
21,St Petersburg,3564.94,1.0,77.137115,11034.79999,1
21,St Petersburg,2008.1,5.0,135.886831,10553.99999,1
21,St Petersburg,1523.76,2.0,78.917828,8978.39999,1
21,St Petersburg,3675.66,5.0,135.460074,10672.59999,1
21,St Petersburg,972.32,5.0,132.357642,10164.99999,1
21,St Petersburg,2438.12,2.0,115.80008,10962.79999,1
21,St Petersburg,3611.68,3.0,102.783989,10773.19999,1
21,St Petersburg,1963.02,5.0,147.857522,11537.19999,1
21,St Petersburg,1349.52,1.0,66.756785,8016.999991,1
21,St Petersburg,2386.18,3.0,111.928564,9929.199989,1
21,St Petersburg,1101.74,1.0,63.863126,8774.79999,1
21,St Petersburg,3981.64,1.0,45.045134,5835.399993,1
21,St Petersburg,1159.68,6.0,153.971815,11024.79999,1
21,St Petersburg,1036.7,1.0,89.705981,11474.99999,1
21,St Petersburg,3756.46,2.0,73.833585,10100.39999,1
21,St Petersburg,1467.46,4.0,117.138685,10686.99999,1
21,St Petersburg,3473.46,1.0,68.040127,9523.199989,1
21,St Petersburg,1049.36,3.0,101.654924,10795.19999,1
21,St Petersburg,1474.2,2.0,78.558615,8524.99999,1
21,St Petersburg,1970.5,2.0,64.458744,8027.999991,1
21,St Petersburg,1351.54,1.0,51.184756,7023.999992,1
21,St Petersburg,1229.36,4.0,121.212834,11018.99999,1
21,St Petersburg,2423.64,2.0,66.062154,7740.199991,1
21,St Petersburg,1886.14,1.0,1.060752,9623.599989,1
21,St Petersburg,2000.28,1.0,55.446187,6991.199992,1
21,St Petersburg,950.12,1.0,63.991307,8639.99999,1
21,St Petersburg,943.36,1.0,56.836985,7754.999991,1
21,St Petersburg,3841.68,1.0,63.018823,7754.299991,1
21,St Petersburg,1456.92,1.0,80.130555,11725.59999,1
21,St Petersburg,1894.68,1.0,45.124191,5799.799993,1
21,St Petersburg,1246.26,6.0,165.244036,11729.79999,1
21,St Petersburg,417.5,2.0,84.959971,10329.99999,1
21,St Petersburg,1418.44,4.0,137.322915,10693.39999,1
21,St Petersburg,1443.4,4.0,118.47115,10803.99999,1
21,St Petersburg,1978.9,4.0,97.048864,8542.99999,1
21,St Petersburg,1216.9,2.0,105.257798,10947.49999,1
21,St Petersburg,3806.5,2.0,59.615512,7037.999992,1
21,St Petersburg,3671.5,2.0,87.185863,11135.99999,1
21,St Petersburg,446.36,1.0,47.539283,5810.049993,1
21,St Petersburg,2330.72,4.0,121.515248,10898.19999,1
21,St Petersburg,1894.18,1.0,45.360596,5818.199993,1
21,St Petersburg,3695.06,2.0,69.437833,8968.89999,1
21,St Petersburg,1996.52,1.0,54.537409,6828.199992,1
21,St Petersburg,1417.7,4.0,128.487661,11553.99999,1
21,St Petersburg,2537.16,1.0,45.215274,5823.999993,1
21,St Petersburg,1256.42,4.0,128.423955,11690.39999,1
21,St Petersburg,1095.5,4.0,95.053238,9236.999989,1
21,St Petersburg,2238.76,1.0,7.01079,8864.39999,1
21,St Petersburg,3487.32,1.0,64.392735,7991.999991,1
21,St Petersburg,1912.56,2.0,94.804552,10835.79999,1
21,St Petersburg,3631.56,2.0,77.947646,9033.09999,1
21,St Petersburg,1559.02,1.0,45.522549,5828.799993,1
21,St Petersburg,3526.3,4.0,135.687269,10486.99999,1
21,St Petersburg,1079.28,1.0,82.711054,10825.59999,1
21,St Petersburg,3538.02,4.0,136.924557,10835.09999,1
21,St Petersburg,954.96,1.0,86.451063,11424.19999,1
21,St Petersburg,2037.0,1.0,45.327592,5840.499993,1
21,St Petersburg,1343.22,4.0,135.926744,10594.99999,1
21,St Petersburg,3621.72,2.0,62.793163,7172.199992,1
21,St Petersburg,4010.62,2.0,90.279084,11268.19999,1
21,St Petersburg,4052.2,1.0,45.258512,5852.499993,1
21,St Petersburg,1079.26,1.0,82.212147,11036.19999,1
21,St Petersburg,1080.9,1.0,81.575081,9016.99999,1
21,St Petersburg,955.36,2.0,94.533607,11543.99999,1
21,St Petersburg,3754.34,2.0,66.693846,7406.999992,1
21,St Petersburg,1444.16,4.0,126.89423,11643.99999,1
21,St Petersburg,3719.16,1.0,90.348164,11339.79999,1
21,St Petersburg,1279.48,4.0,116.383417,10582.79999,1
21,St Petersburg,999.84,4.0,122.82571,10715.39999,1
21,St Petersburg,2511.02,5.0,63.042617,7759.899991,1
21,St Petersburg,3796.68,3.0,100.548375,10737.73332,1
21,St Petersburg,3478.88,4.0,96.250614,8531.19999,1
21,St Petersburg,2306.2,3.0,96.434825,9529.333322,1
21,St Petersburg,1079.66,1.0,89.052541,11445.89999,1
21,St Petersburg,1086.74,2.0,64.300629,7744.399991,1
21,St Petersburg,3649.06,3.0,130.031969,11815.79999,1
21,St Petersburg,932.3,5.0,133.254139,9994.999989,1
21,St Petersburg,3674.7,4.0,129.205319,11637.99999,1
21,St Petersburg,1066.44,4.0,129.338105,11459.59999,1
21,St Petersburg,1087.6,2.0,74.149047,9334.999989,1
21,St Petersburg,929.58,4.0,102.639689,9165.59999,1
21,St Petersburg,976.94,2.0,68.313374,7518.999991,1
21,St Petersburg,1248.08,6.0,147.161099,9209.799989,1
21,St Petersburg,2239.86,1.0,23.755634,8212.799991,1
21,St Petersburg,985.5,5.0,144.966933,11418.49999,1
21,St Petersburg,1914.3,2.0,61.265741,7546.499991,1
21,St Petersburg,3830.26,1.0,64.890107,8148.499991,1
21,St Petersburg,2019.2,3.0,125.947075,9778.999989,1
21,St Petersburg,1526.78,2.0,74.216592,9609.599989,1
21,St Petersburg,3525.34,4.0,128.183712,11416.79999,1
21,St Petersburg,3855.24,1.0,45.048204,5839.799993,1
21,St Petersburg,3853.52,1.0,45.26849,5848.999993,1
21,St Petersburg,1422.9,4.0,65.471909,7406.999992,1
21,St Petersburg,3848.52,1.0,44.801821,5804.999993,1
21,St Petersburg,3835.58,4.0,116.730349,10584.39999,1
21,St Petersburg,3574.12,2.0,91.634575,11783.99999,1
21,St Petersburg,1487.9,1.0,66.74604,10497.99999,1
21,St Petersburg,2534.86,1.0,45.293052,5846.499993,1
21,St Petersburg,3515.42,4.0,118.081235,10573.19999,1
21,St Petersburg,3525.32,4.0,127.840618,11396.39999,1
21,St Petersburg,2335.4,4.0,113.264099,11104.99999,1
21,St Petersburg,447.38,1.0,52.029827,7072.999992,1
21,St Petersburg,2014.2,2.0,55.463073,6694.999992,1
21,St Petersburg,2306.08,3.0,97.362792,9650.999989,1
21,St Petersburg,1415.8,2.0,99.969387,10717.49999,1
21,St Petersburg,2400.74,5.0,146.319354,11583.19999,1
21,St Petersburg,919.66,1.0,45.007524,5836.46666,1
21,St Petersburg,2527.12,1.0,81.78539,11494.99999,1
21,St Petersburg,2451.8,3.0,138.588603,11153.99999,1
21,St Petersburg,970.7,3.0,114.518274,10794.99999,1
21,St Petersburg,1113.92,2.0,75.895221,9794.999989,1
21,St Petersburg,4043.94,3.0,76.153117,8305.999991,1
21,St Petersburg,2460.3,1.0,96.910706,10774.33332,1
21,St Petersburg,3996.12,5.0,109.938055,8432.066657,1
21,St Petersburg,1478.28,3.0,108.938194,11648.39999,1
21,St Petersburg,3783.62,5.0,139.907252,11089.19999,1
21,St Petersburg,1983.88,4.0,87.267223,7429.599992,1
21,St Petersburg,2387.52,4.0,130.194997,11563.99999,1
21,St Petersburg,1991.58,2.0,49.631237,6088.199993,1
21,St Petersburg,3498.66,1.0,47.03769,5785.999993,1
21,St Petersburg,3614.94,5.0,135.453166,10793.84999,1
21,St Petersburg,2024.9,2.0,63.228108,7889.333324,1
21,St Petersburg,3576.0,4.0,122.984337,10988.99999,1
21,St Petersburg,3553.66,5.0,135.139239,10673.39999,1
21,St Petersburg,3822.9,3.0,111.620777,11533.99999,1
21,St Petersburg,940.8,1.0,54.385946,6613.999992,1
21,St Petersburg,1229.92,4.0,129.255978,11538.99999,1
21,St Petersburg,3851.62,1.0,45.045901,5842.199993,1
21,St Petersburg,980.74,1.0,79.949413,11258.79999,1
21,St Petersburg,913.64,1.0,45.180222,5835.399993,1
21,St Petersburg,1216.3,2.0,94.201258,11975.99999,1
21,St Petersburg,4008.52,2.0,54.270302,7818.266658,1
21,St Petersburg,1151.28,2.0,63.287465,7151.799992,1
21,St Petersburg,1558.92,1.0,45.480334,5851.399993,1
21,St Petersburg,1548.44,1.0,51.356303,7034.499992,1
21,St Petersburg,2493.36,2.0,59.835031,6635.599992,1
21,St Petersburg,1941.32,2.0,89.278201,10893.19999,1
21,St Petersburg,1525.88,2.0,63.365755,8295.199991,1
21,St Petersburg,1894.5,1.0,45.58472,5836.999993,1
21,St Petersburg,4043.98,3.0,75.067803,8378.99999,1
21,St Petersburg,953.4,1.0,58.709804,8060.999991,1
21,St Petersburg,2238.44,1.0,0.741452,9592.399989,1
21,St Petersburg,1091.8,4.0,139.471284,10904.99999,1
21,St Petersburg,1437.0,6.0,98.445803,9819.999989,1
21,St Petersburg,3785.22,5.0,152.99012,11023.19999,1
21,St Petersburg,3546.68,2.0,64.735062,7433.999992,1
21,St Petersburg,1932.08,1.0,64.619929,9164.39999,1
21,St Petersburg,3719.64,1.0,100.234192,10930.19999,1
21,St Petersburg,911.82,1.0,44.674408,5788.999993,1
21,St Petersburg,486.16,1.0,44.72545,5771.799993,1
21,St Petersburg,947.4,1.0,53.536526,6564.999992,1
21,St Petersburg,2479.92,5.0,146.493587,11519.99999,1
21,St Petersburg,1502.42,2.0,78.613111,9893.399989,1
21,St Petersburg,1415.46,2.0,95.025606,10974.79999,1
21,St Petersburg,3601.38,5.0,148.571342,11625.19999,1
21,St Petersburg,1936.94,4.0,129.245999,10092.79999,1
21,St Petersburg,1909.6,4.0,94.684814,11826.99999,1
21,St Petersburg,1103.8,2.0,104.578518,11124.49999,1
21,St Petersburg,1945.4,1.0,59.983935,8437.99999,1
21,St Petersburg,970.42,3.0,109.830854,11601.69999,1
21,St Petersburg,1560.52,1.0,45.271561,5868.999993,1
21,St Petersburg,3987.16,1.0,45.254674,5845.199993,1
21,St Petersburg,971.9,3.0,130.222321,11566.99999,1
21,St Petersburg,1962.92,5.0,146.702361,11441.19999,1
21,St Petersburg,3711.4,4.0,142.664287,11228.99999,1
21,St Petersburg,1026.66,5.0,139.467446,10973.59999,1
21,St Petersburg,3852.18,1.0,45.779678,5849.599993,1
21,St Petersburg,2452.4,3.0,145.020661,11103.99999,1
21,St Petersburg,3459.52,1.0,24.352019,5749.999993,1
21,St Petersburg,2402.98,5.0,160.038009,11381.39999,1
21,St Petersburg,1404.28,2.0,97.205444,10616.39999,1
21,St Petersburg,3590.58,5.0,143.81254,11294.79999,1
21,St Petersburg,2506.8,5.0,137.467982,10470.99999,1
21,St Petersburg,3660.86,4.0,134.629586,11088.99999,1
21,St Petersburg,1303.52,4.0,130.292936,11699.79999,1
21,St Petersburg,2302.62,5.0,112.542603,8836.79999,1
21,St Petersburg,4022.0,4.0,131.818823,11784.99999,1
21,St Petersburg,1963.5,5.0,151.038244,11805.99999,1
21,St Petersburg,1096.52,1.0,66.535731,8165.999991,1
21,St Petersburg,3686.48,1.0,62.552153,8615.99999,1
21,St Petersburg,2033.52,1.0,44.336686,5770.199993,1
21,St Petersburg,1414.42,2.0,71.699799,9361.199989,1
21,St Petersburg,3715.74,1.0,58.138748,7205.199992,1
21,St Petersburg,930.56,4.0,114.680073,10286.19999,1
21,St Petersburg,1021.8,2.0,78.627694,9989.999989,1
21,St Petersburg,1185.66,6.0,166.435272,11315.39999,1
21,St Petersburg,1443.36,4.0,117.943076,10727.59999,1
21,St Petersburg,3538.12,4.0,137.891669,10870.59999,1
